,GLD,GDX,positions,num_shares_GLD,num_shares_GDX,cash,holdings,total_asset,transaction_costs,pnl,cumulative_pnl,returns
2024-08-20 12:45:00,231.59,39.4,1,215.54511359227487,-495.5924709680646,69491.65188317398,30391.749500693197,99883.40138386718,0.0,-2.1554511359136086,-116.59861613281828,-2.1579207286959168e-05
2024-08-20 12:46:00,231.61,39.41,1,215.54511359227487,-495.5924709680646,69491.65188317398,30391.104478255365,99882.75636142935,0.0,-0.6450224378349958,-117.24363857065327,-6.457754030186891e-06
2024-08-20 12:47:00,231.66,39.43,1,215.54511359227487,-495.5924709680646,69491.65188317398,30391.969884515605,99883.62176768959,0.0,0.865406260243617,-116.37823231040966,8.66422085010754e-06
2024-08-20 12:48:00,231.65,39.44,1,215.54511359227487,-495.5924709680646,69491.65188317398,30384.858508670008,99876.51039184399,0.0,-7.111375845604925,-123.48960815601458,-7.11966158190025e-05
2024-08-20 12:49:00,231.63,39.47,1,215.54511359227487,-495.5924709680646,69491.65188317398,30365.679832269114,99857.3317154431,0.0,-19.178676400886616,-142.6682845569012,-0.0001920238935625429
2024-08-20 12:50:00,231.57,39.43,1,215.54511359227487,-495.5924709680646,69491.65188317398,30372.570824292303,99864.22270746628,0.0,6.890992023181752,-135.77729253371945,6.900837329415488e-05
2024-08-20 12:51:00,231.68,39.45,1,215.54511359227487,-495.5924709680646,69491.65188317398,30386.368937368094,99878.02082054208,0.0,13.798113075798028,-121.97917945792142,0.00013816873252214812
2024-08-20 12:52:00,231.71,39.46,1,215.54511359227487,-495.5924709680646,69491.65188317398,30387.879366066183,99879.53124924016,0.0,1.5104286980786128,-120.4687507598428,1.512273356718552e-05
2024-08-20 12:53:00,231.74,39.45,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,11.422278117461246,-109.04647264238156,0.00011436054990054956
2024-08-20 12:54:00,231.8,39.45,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 12:55:00,231.93,39.48,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 12:56:00,231.92,39.46,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 12:57:00,231.91,39.47,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 12:58:00,231.9,39.47,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 12:59:00,231.91,39.46,0,0.0,0.0,99890.95352735762,0.0,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 13:00:00,231.79,39.38,-1,-215.47727151162178,494.4234871593613,130366.03336670078,-30475.07983934316,99890.95352735762,0.0,0.0,-109.04647264238156,0.0
2024-08-20 13:01:00,231.8,39.39,0,0.0,0.0,99893.7429895141,0.0,99893.7429895141,0.0,2.7894621564773843,-106.25701048590417,2.792507287163737e-05
2024-08-20 13:02:00,231.7,39.37,0,0.0,0.0,99893.7429895141,0.0,99893.7429895141,0.0,0.0,-106.25701048590417,0.0
2024-08-20 13:03:00,231.85,39.4,-1,-215.42752423876235,494.18631057331476,130369.67384768254,-30475.930858168445,99893.7429895141,0.0,0.0,-106.25701048590417,0.0
2024-08-20 13:04:00,231.8,39.39,0,0.0,0.0,99899.57250262029,0.0,99899.57250262029,0.0,5.829513106189552,-100.42749737971462,5.835713961377387e-05
2024-08-20 13:05:00,231.85,39.39,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30477.709346320396,99899.57250262029,0.0,0.0,-100.42749737971462,0.0
2024-08-20 13:06:00,231.96,39.43,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30481.63413219603,99895.64771674464,0.0,-3.9247858756425558,-104.35228325535718,-3.9287314022695696e-05
2024-08-20 13:07:00,232.0,39.44,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30485.308329864605,99891.97351907607,0.0,-3.67419766857347,-108.02648092393065,-3.6780357828947174e-05
2024-08-20 13:08:00,232.13,39.48,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30493.541917659695,99883.73993128099,0.0,-8.233587795082713,-116.26006871901336,-8.24249186899273e-05
2024-08-20 13:09:00,232.09,39.49,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30479.98090765044,99897.30094129025,0.0,13.561010009259917,-102.69905870975344,0.00013576794399750014
2024-08-20 13:10:00,232.13,39.45,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30508.37213617073,99868.90971276995,0.0,-28.391228520296863,-131.0902872300503,-0.0002842041602003631
2024-08-20 13:11:00,232.06,39.46,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30488.347923282283,99888.93392565839,0.0,20.02421288844198,-111.06607434160833,0.0002005049714273177
2024-08-20 13:12:00,231.96,39.42,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30486.57753836638,99890.7043105743,0.0,1.7703849159152014,-109.29568942569313,1.7723533992652918e-05
2024-08-20 13:13:00,231.97,39.41,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30493.675345496453,99883.60650344423,0.0,-7.097807130077854,-116.39349655577098,-7.105573215315797e-05
2024-08-20 13:14:00,231.94,39.36,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30511.929173468994,99865.35267547169,0.0,-18.25382797254133,-134.6473245283123,-0.0001827509899926527
2024-08-20 13:15:00,231.95,39.38,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30504.19676208803,99873.08508685265,0.0,7.732411380959093,-126.91491314735322,7.742836903701367e-05
2024-08-20 13:16:00,231.98,39.4,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30500.773152626523,99876.50869631415,0.0,3.423609461504384,-123.49130368584883,3.427960054036561e-05
2024-08-20 13:17:00,232.05,39.43,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30501.023740833592,99876.25810810708,0.0,-0.2505882070690859,-123.74189189291792,-2.508980443294284e-06
2024-08-20 13:18:00,232.09,39.44,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30504.697938502166,99872.58391043851,0.0,-3.67419766857347,-127.41608956149139,-3.678749823199379e-05
2024-08-20 13:19:00,232.08,39.4,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30522.31716222382,99854.96468671686,0.0,-17.61922372164554,-145.03531328313693,-0.00017641702088577738
2024-08-20 13:20:00,232.08,39.41,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30517.373756053476,99859.9080928872,0.0,4.9434061703359475,-140.09190711280098,4.9505862686372026e-05
2024-08-20 13:21:00,232.06,39.4,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30518.008360304357,99859.27348863632,0.0,-0.6346042508812388,-140.72651136368222,-6.35494527279068e-06
2024-08-20 13:22:00,232.1,39.42,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30516.739151802583,99860.5426971381,0.0,1.2692085017770296,-139.4573028619052,1.2709971316970936e-05
2024-08-20 13:23:00,232.15,39.42,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30527.511156601227,99849.77069233946,0.0,-10.772004798636772,-150.22930766054196,-0.00010787048125004972
2024-08-20 13:24:00,232.18,39.45,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30519.144140969373,99858.1377079713,0.0,8.367015631840331,-141.86229202870163,8.37960425330575e-05
2024-08-20 13:25:00,232.15,39.43,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30522.56775043088,99854.7140985098,0.0,-3.423609461504384,-145.28590149020602,-3.428473172129021e-05
2024-08-20 13:26:00,232.14,39.44,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30515.469943300803,99861.81190563987,0.0,7.097807130077854,-138.18809436012816,7.108134247002518e-05
2024-08-20 13:27:00,232.16,39.45,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30514.835339049918,99862.44650989075,0.0,0.6346042508812388,-137.55349010924692,6.354824119148006e-06
2024-08-20 13:28:00,232.18,39.44,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30524.08754713972,99853.19430180096,0.0,-9.252208089790656,-146.80569819903758,-9.264952355114708e-05
2024-08-20 13:29:00,232.24,39.46,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30527.127140557404,99850.15470838327,0.0,-3.039593417692231,-149.8452916167298,-3.04406227457088e-05
2024-08-20 13:30:00,232.17,39.41,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30536.76336469103,99840.51848424965,0.0,-9.636224133617361,-159.48151575034717,-9.650685231044065e-05
2024-08-20 13:31:00,232.17,39.41,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30536.76336469103,99840.51848424965,0.0,0.0,-159.48151575034717,0.0
2024-08-20 13:32:00,232.02,39.37,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30524.220974976477,99853.0608739642,0.0,12.542389714551973,-146.9391260357952,0.00012562424459505728
2024-08-20 13:33:00,232.03,39.38,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30521.431969765858,99855.84987917481,0.0,2.789005210608593,-144.1501208251866,2.79310938111621e-05
2024-08-20 13:34:00,232.06,39.38,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30527.895172645047,99849.38667629563,0.0,-6.463202879182063,-150.61332370436867,-6.472533043389017e-05
2024-08-20 13:35:00,232.11,39.4,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30528.780365103,99848.50148383768,0.0,-0.8851924579503248,-151.498516162319,-8.865276867608962e-06
2024-08-20 13:36:00,232.14,39.4,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30535.243567982183,99842.0382809585,0.0,-6.463202879182063,-157.96171904150106,-6.473009392360396e-05
2024-08-20 13:37:00,232.16,39.4,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30539.552369901645,99837.72947903903,0.0,-4.308801919469261,-162.27052096097032,-4.315618945338606e-05
2024-08-20 13:38:00,232.21,39.42,-1,-215.440095972871,494.34061703452005,130377.28184894068,-30540.4375623596,99836.84428658108,0.0,-0.8851924579503248,-163.15571341892064,-8.866311990152198e-06
